gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,seed_reach,neighbor_clusters,fast_matched_kzt,fast_share,fast_windows,pagerank,pass_through,pass_through_defined,truncated_by_depth,cluster_id,cycle_member,active_days,peak_day_share,role,role_score,role_stability,evidence,priority_turnover,priority_degree,priority_seed,priority_bridge,priority_fast,priority_cycle,priority_score,priority_evidence
100000004007197100,3,False,1,0,10048.0,0.0,1,0,1,0,0.0,0.0,0,0.000286141527096257,0.0,True,False,34,False,1,1.0,terminal,0.55,1.0,in=1/10048 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.1355740381843283,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.22037,Оборот 10048 (+0.136); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004013952100,4,False,1,0,5500.0,0.0,1,0,1,0,0.0,0.0,0,0.0005299816775634999,0.0,True,True,0,False,1,1.0,peripheral,0.2,1.0,in=1/5500 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.12670944843109427,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.211505,Оборот 5500 (+0.127); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004015047100,1,False,9,1,919104.0,69195.0,18,7,8,4,26975.0,0.029349235777452822,2,0.0022569404517873578,0.07528527783580531,True,False,41,True,14,0.16,consolidator,0.75,1.0,in=9/919104 KZT; out=1/69195 KZT; tx=18/7; d=1; сбор; выход 8% наблюдаемого входа,0.20308004368736424,0.10034874705600798,0.17684564347909615,0.09147800017679435,0.0029349235777452825,0.1,0.674687,Оборот 988299 (+0.203); связей 10 (+0.100); seed 8 (+0.177); внешних групп 4 (+0.091); 1–2д 3% (+0.003); цикл +0.10
100000004017410100,3,False,2,5,193650.0,1330915.0,6,11,1,0,0.0,0.0,0,0.0011229065568151425,6.872785954040795,True,False,62,True,9,0.23529411764705882,distributor,0.8,0.6666666666666666,in=2/193650 KZT; out=5/1330915 KZT; tx=6/11; d=3; рассылка многим получателям,0.20945736433276388,0.08702187941688781,0.05578858913022596,0.0,0.0,0.1,0.452268,Оборот 1524565 (+0.209); связей 7 (+0.087); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.10
100000004019056100,4,False,1,0,50000.0,0.0,1,0,2,0,0.0,0.0,0,0.000537692036772505,0.0,True,True,12,False,1,1.0,peripheral,0.2,1.0,in=1/50000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.1591804002131276,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.276611,Оборот 50000 (+0.159); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004019124100,0,True,3,0,193000.0,0.0,3,0,5,0,0.0,0.0,0,0.001194752186588847,0.0,True,False,16,False,3,0.3333333333333333,peripheral,0.4,1.0,in=3/193000 KZT; out=0/0 KZT; tx=3/0; d=0; недостаточно признаков других ролей,0.17905113886866483,0.058014586277925204,0.14421141086977404,0.0,0.0,0.0,0.381277,Оборот 193000 (+0.179); связей 3 (+0.058); seed 5 (+0.144); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004021459100,0,True,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0002840372852618645,0.0,False,False,69,False,0,0.0,peripheral,0.3,1.0,in=0/0 KZT; out=0/0 KZT; tx=0/0; d=0; нет наблюдаемых связей,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Оборот 0 (+0.000); связей 0 (+0.000); seed 0 (+0.000); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004030553100,4,False,1,0,70000.0,0.0,1,0,1,0,0.0,0.0,0,0.0005276933198801053,0.0,True,True,35,False,1,1.0,peripheral,0.2,1.0,in=1/70000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.16413048100875918,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.248926,Оборот 70000 (+0.164); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004035925100,4,False,1,0,1111588.0,0.0,2,0,1,0,0.0,0.0,0,0.00045972167450645694,0.0,True,True,70,False,2,0.5,peripheral,0.2,1.0,in=1/1111588 KZT; out=0/0 KZT; tx=2/0; d=4; граница выгрузки; роль неизвестна,0.2048095740213272,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.289605,Оборот 1111588 (+0.205); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004041163100,0,True,1,2,50000.0,866000.0,1,6,8,0,0.0,0.0,0,0.0020671341255636398,17.32,True,False,49,True,5,0.2857142857142857,peripheral,0.4,1.0,in=1/50000 KZT; out=2/866000 KZT; tx=1/6; d=0; недостаточно признаков других ролей,0.20196239344297134,0.058014586277925204,0.17684564347909615,0.0,0.0,0.1,0.536823,Оборот 916000 (+0.202); связей 3 (+0.058); seed 8 (+0.177); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.10
100000004041294100,4,False,1,0,17800.0,0.0,2,0,1,0,0.0,0.0,0,0.00029922052035591146,0.0,True,True,13,False,1,1.0,peripheral,0.2,1.0,in=1/17800 KZT; out=0/0 KZT; tx=2/0; d=4; граница выгрузки; роль неизвестна,0.14398606278546472,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.228782,Оборот 17800 (+0.144); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004047887100,4,False,1,0,30000.0,0.0,1,0,3,0,0.0,0.0,0,0.0002864657660649098,0.0,True,True,30,False,1,1.0,peripheral,0.2,1.0,in=1/30000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.15166535208139753,0.029007293138962602,0.11157717826045192,0.0,0.0,0.0,0.29225,Оборот 30000 (+0.152); связей 1 (+0.029); seed 3 (+0.112); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004049912100,4,False,1,0,10000.0,0.0,1,0,1,0,0.0,0.0,0,0.00032276579173571744,0.0,True,True,43,False,1,1.0,peripheral,0.2,1.0,in=1/10000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.13550359676243048,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.220299,Оборот 10000 (+0.136); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004058740100,1,False,1,0,30000.0,0.0,1,0,1,0,0.0,0.0,0,0.00029028652444832814,0.0,True,False,22,False,1,1.0,terminal,0.55,1.0,in=1/30000 KZT; out=0/0 KZT; tx=1/0; d=1; нет выхода в наблюдаемой выборке,0.15166535208139753,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.236461,Оборот 30000 (+0.152); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004064431100,3,False,1,1,26000.0,10000.0,1,1,1,0,10000.0,0.38461538461538464,1,0.000289482178543533,0.38461538461538464,True,False,34,False,2,0.5,peripheral,0.4,1.0,in=1/26000 KZT; out=1/10000 KZT; tx=1/1; d=3; недостаточно признаков других ролей,0.1543475771383801,0.04597547187268181,0.05578858913022596,0.0,0.038461538461538464,0.0,0.294573,Оборот 36000 (+0.154); связей 2 (+0.046); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 38% (+0.038); цикл +0.00
100000004066370100,4,False,1,0,65000.0,0.0,2,0,1,0,0.0,0.0,0,0.0005855735223906306,0.0,True,True,26,False,2,0.5,peripheral,0.2,1.0,in=1/65000 KZT; out=0/0 KZT; tx=2/0; d=4; граница выгрузки; роль неизвестна,0.16304022392303275,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.247836,Оборот 65000 (+0.163); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004066647100,3,False,1,0,51000.0,0.0,1,0,1,0,0.0,0.0,0,0.0002926971630060612,0.0,True,False,43,False,1,1.0,terminal,0.55,1.0,in=1/51000 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.1594717298325002,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.244268,Оборот 51000 (+0.159); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004070318100,1,False,4,19,207246.55,551860.0,6,37,2,8,196310.0,0.9472292783643443,5,0.0003123763498757332,2.662818753798314,True,False,0,True,17,0.16279069767441862,distributor,0.8,0.6666666666666666,in=4/207247 KZT; out=19/551860 KZT; tx=6/37; d=1; рассылка многим получателям,0.1991983995089712,0.13299735128956963,0.08842282173954807,0.12488689915973977,0.09472292783643443,0.1,0.740228,Оборот 759107 (+0.199); связей 23 (+0.133); seed 2 (+0.088); внешних групп 8 (+0.125); 1–2д 95% (+0.095); цикл +0.10
100000004070530100,4,False,1,0,20000.0,0.0,1,0,3,0,0.0,0.0,0,0.0002856562724638947,0.0,True,True,30,False,1,1.0,peripheral,0.2,1.0,in=1/20000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.14570041229327152,0.029007293138962602,0.11157717826045192,0.0,0.0,0.0,0.286285,Оборот 20000 (+0.146); связей 1 (+0.029); seed 3 (+0.112); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004071070100,2,False,2,1,41000.0,6000.0,5,1,2,0,6000.0,0.14634146341463414,1,0.0011824104711036655,0.14634146341463414,True,False,0,True,6,0.16666666666666666,peripheral,0.4,1.0,in=2/41000 KZT; out=1/6000 KZT; tx=5/1; d=2; недостаточно признаков других ролей,0.15827011075452102,0.058014586277925204,0.08842282173954807,0.0,0.014634146341463414,0.1,0.419342,Оборот 47000 (+0.158); связей 3 (+0.058); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 15% (+0.015); цикл +0.10
100000004071080100,1,False,9,2,238600.0,46500.0,16,5,2,3,40500.0,0.1697401508801341,4,0.0013620872262804168,0.19488683989941324,True,False,0,True,12,0.14285714285714285,consolidator,0.75,1.0,in=9/238600 KZT; out=2/46500 KZT; tx=16/5; d=1; сбор; выход 19% наблюдаемого входа,0.18479098117960802,0.10399005815060701,0.08842282173954807,0.07879486051115807,0.01697401508801341,0.1,0.572973,Оборот 285100 (+0.185); связей 11 (+0.104); seed 2 (+0.088); внешних групп 3 (+0.079); 1–2д 17% (+0.017); цикл +0.10
100000004071444100,3,False,1,1,247350.0,100000.0,1,1,1,0,0.0,0.0,0,0.00030580596571426884,0.40428542551041036,True,False,0,False,2,0.5,peripheral,0.4,1.0,in=1/247350 KZT; out=1/100000 KZT; tx=1/1; d=3; недостаточно признаков других ролей,0.1876964791706743,0.04597547187268181,0.05578858913022596,0.0,0.0,0.0,0.289461,Оборот 347350 (+0.188); связей 2 (+0.046); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004076740100,1,False,3,6,93250.0,125000.0,5,10,1,2,18000.0,0.19302949061662197,2,0.0007363588852156643,1.3404825737265416,True,False,62,True,12,0.13333333333333333,distributor,0.8,0.6666666666666666,in=3/93250 KZT; out=6/125000 KZT; tx=5/10; d=1; рассылка многим получателям,0.18085997988201696,0.09636014203495331,0.05578858913022596,0.062443449579869886,0.0193029490616622,0.1,0.514755,Оборот 218250 (+0.181); связей 9 (+0.096); seed 1 (+0.056); внешних групп 2 (+0.062); 1–2д 19% (+0.019); цикл +0.10
100000004077081100,3,False,1,4,140000.0,615000.0,1,6,3,2,100000.0,0.7142857142857143,2,0.0002885369844106197,4.392857142857143,True,False,2,False,5,0.42857142857142855,peripheral,0.4,0.6666666666666666,in=1/140000 KZT; out=4/615000 KZT; tx=1/6; d=3; недостаточно признаков других ролей,0.19911859607276328,0.0749827650116444,0.11157717826045192,0.062443449579869886,0.07142857142857144,0.0,0.519551,Оборот 755000 (+0.199); связей 5 (+0.075); seed 3 (+0.112); внешних групп 2 (+0.062); 1–2д 71% (+0.071); цикл +0.00
100000004094958100,1,False,1,1,39000.0,40000.0,1,1,1,0,0.0,0.0,0,0.0003892421568449624,1.0256410256410255,True,False,71,False,1,1.0,peripheral,0.4,1.0,in=1/39000 KZT; out=1/40000 KZT; tx=1/1; d=1; недостаточно признаков других ролей,0.1659099065920208,0.04597547187268181,0.05578858913022596,0.0,0.0,0.0,0.267674,Оборот 79000 (+0.166); связей 2 (+0.046); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004096559100,3,False,1,0,46200.0,0.0,1,0,1,0,0.0,0.0,0,0.0009694177335104798,0.0,True,False,1,False,1,1.0,terminal,0.55,1.0,in=1/46200 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.1580175441969307,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.242813,Оборот 46200 (+0.158); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004097972100,3,False,1,2,118878.0,10000.0,1,2,2,0,0.0,0.0,0,0.00031479496958633285,0.0841198539679335,True,False,0,False,2,0.6666666666666666,peripheral,0.4,1.0,in=1/118878 KZT; out=2/10000 KZT; tx=1/2; d=3; недостаточно признаков других ролей,0.1731101361923857,0.058014586277925204,0.08842282173954807,0.0,0.0,0.0,0.319548,Оборот 128878 (+0.173); связей 3 (+0.058); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004099450100,3,False,1,0,31000.0,0.0,1,0,1,0,0.0,0.0,0,0.00029456126175721127,0.0,True,False,0,False,1,1.0,terminal,0.55,1.0,in=1/31000 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.15214773870512882,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.236944,Оборот 31000 (+0.152); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004105288100,1,False,2,0,215000.0,0.0,2,0,8,1,0.0,0.0,0,0.0004603070176592026,0.0,True,False,2,False,2,0.5,terminal,0.55,1.0,in=2/215000 KZT; out=0/0 KZT; tx=2/0; d=1; нет выхода в наблюдаемой выборке,0.18063925496877334,0.04597547187268181,0.17684564347909615,0.039397430255579034,0.0,0.0,0.442858,Оборот 215000 (+0.181); связей 2 (+0.046); seed 8 (+0.177); внешних групп 1 (+0.039); 1–2д 0% (+0.000); цикл +0.00
100000004107228100,4,False,1,0,5000.0,0.0,1,0,2,0,0.0,0.0,0,0.0002871546412962874,0.0,True,True,2,False,1,1.0,peripheral,0.2,1.0,in=1/5000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.12530751666392811,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.242738,Оборот 5000 (+0.125); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004114962100,3,False,2,0,165000.0,0.0,2,0,3,1,0.0,0.0,0,0.0007067031303819226,0.0,True,False,10,False,2,0.5,terminal,0.55,1.0,in=2/165000 KZT; out=0/0 KZT; tx=2/0; d=3; нет выхода в наблюдаемой выборке,0.1767451303969459,0.04597547187268181,0.11157717826045192,0.039397430255579034,0.0,0.0,0.373695,Оборот 165000 (+0.177); связей 2 (+0.046); seed 3 (+0.112); внешних групп 1 (+0.039); 1–2д 0% (+0.000); цикл +0.00
100000004130144100,1,False,1,0,200000.0,0.0,1,0,1,0,0.0,0.0,0,0.0002954309217403093,0.0,True,False,1,False,1,1.0,terminal,0.55,1.0,in=1/200000 KZT; out=0/0 KZT; tx=1/0; d=1; нет выхода в наблюдаемой выборке,0.17957528168352788,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.264371,Оборот 200000 (+0.180); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004134060100,2,False,1,0,88179.0,0.0,1,0,4,0,0.0,0.0,0,0.0003261955620923944,0.0,True,False,35,False,1,1.0,terminal,0.55,1.0,in=1/88179 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.1675270399704125,0.029007293138962602,0.12953709247559939,0.0,0.0,0.0,0.326071,Оборот 88179 (+0.168); связей 1 (+0.029); seed 4 (+0.130); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004135268100,1,False,2,3,1239000.0,1000200.0,3,4,1,0,375000.0,0.3026634382566586,2,0.0017408988556774968,0.8072639225181598,True,False,58,True,4,0.2857142857142857,peripheral,0.4,1.0,in=2/1239000 KZT; out=3/1000200 KZT; tx=3/4; d=1; недостаточно признаков других ролей,0.21511277756849043,0.0749827650116444,0.05578858913022596,0.0,0.03026634382566586,0.1,0.47615,Оборот 2239200 (+0.215); связей 5 (+0.075); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 30% (+0.030); цикл +0.10
100000004140487100,3,False,1,10,24510.0,262600.0,1,19,1,5,24510.0,1.0,2,0.00028786698744487284,10.713994288045695,True,False,2,True,7,0.4,distributor,0.8,1.0,in=1/24510 KZT; out=10/262600 KZT; tx=1/19; d=3; рассылка многим получателям,0.18489433851540515,0.10399005815060701,0.05578858913022596,0.10184087983544891,0.1,0.1,0.646514,Оборот 287110 (+0.185); связей 11 (+0.104); seed 1 (+0.056); внешних групп 5 (+0.102); 1–2д 100% (+0.100); цикл +0.10
100000004140994100,3,False,1,0,18650.0,0.0,1,0,1,0,0.0,0.0,0,0.0002869268066630579,0.0,True,False,22,False,1,1.0,terminal,0.55,1.0,in=1/18650 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.14467230387991223,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.229468,Оборот 18650 (+0.145); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004144536100,1,False,4,0,168000.0,0.0,6,0,1,0,0.0,0.0,0,0.0009620032037598626,0.0,True,False,34,False,5,0.3333333333333333,consolidator,0.75,1.0,in=4/168000 KZT; out=0/0 KZT; tx=6/0; d=1; сбор; выход 0% наблюдаемого входа,0.17701021627143318,0.06735284889599069,0.05578858913022596,0.0,0.0,0.0,0.300152,Оборот 168000 (+0.177); связей 4 (+0.067); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004150593100,2,False,1,11,57000.0,871165.0,2,16,3,2,57000.0,1.0,1,0.0003049553953617517,15.28359649122807,True,False,16,True,7,0.5555555555555556,distributor,0.8,1.0,in=1/57000 KZT; out=11/871165 KZT; tx=2/16; d=2; рассылка многим получателям,0.20215649033886568,0.10733973964717881,0.11157717826045192,0.062443449579869886,0.1,0.1,0.683517,Оборот 928165 (+0.202); связей 12 (+0.107); seed 3 (+0.112); внешних групп 2 (+0.062); 1–2д 100% (+0.100); цикл +0.10
100000004156082100,1,False,5,26,377366.11,2319556.0,7,29,4,3,305366.11,0.809203852460413,5,0.0008614700411871327,6.146699288921308,True,False,3,True,7,0.25,coordinator,0.75,0.6666666666666666,in=5/377366 KZT; out=26/2319556 KZT; tx=7/29; d=1; связь с 4 seed и 3 внеш. группами,0.21784909006026051,0.14503646569481304,0.12953709247559939,0.07879486051115807,0.08092038524604131,0.1,0.752138,Оборот 2696922 (+0.218); связей 31 (+0.145); seed 4 (+0.130); внешних групп 3 (+0.079); 1–2д 81% (+0.081); цикл +0.10
100000004158362100,2,False,1,0,12000.0,0.0,1,0,2,0,0.0,0.0,0,0.00028981092127248673,0.0,True,False,0,False,1,1.0,terminal,0.55,1.0,in=1/12000 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.13818565837320845,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.255616,Оборот 12000 (+0.138); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004159526100,1,False,4,4,275037.0,68000.0,4,6,3,2,20000.0,0.07271748891967263,1,0.0008468745685551097,0.24723946232688693,True,False,40,True,7,0.3,peripheral,0.4,0.6666666666666666,in=4/275037 KZT; out=4/68000 KZT; tx=4/6; d=1; недостаточно признаков других ролей,0.18751265963334132,0.09195094374536363,0.11157717826045192,0.062443449579869886,0.007271748891967263,0.1,0.560756,Оборот 343037 (+0.188); связей 8 (+0.092); seed 3 (+0.112); внешних групп 2 (+0.062); 1–2д 7% (+0.007); цикл +0.10
100000004160650100,2,False,2,10,75100.0,1489827.0,4,40,1,0,55100.0,0.7336884154460719,3,0.00036705651687371125,19.83790945406125,True,False,34,True,16,0.18181818181818182,distributor,0.8,1.0,in=2/75100 KZT; out=10/1489827 KZT; tx=4/40; d=2; рассылка многим получателям,0.2098417882991067,0.10733973964717881,0.05578858913022596,0.0,0.0733688415446072,0.1,0.546339,Оборот 1564927 (+0.210); связей 12 (+0.107); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 73% (+0.073); цикл +0.10
100000004167082100,4,False,1,0,13300.0,0.0,1,0,2,0,0.0,0.0,0,0.0003827252106235851,0.0,True,True,12,False,1,1.0,peripheral,0.2,1.0,in=1/13300 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.13969877191467003,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.257129,Оборот 13300 (+0.140); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004174835100,0,True,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0002840372852618645,0.0,False,False,72,False,0,0.0,peripheral,0.3,1.0,in=0/0 KZT; out=0/0 KZT; tx=0/0; d=0; нет наблюдаемых связей,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Оборот 0 (+0.000); связей 0 (+0.000); seed 0 (+0.000); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004177936100,4,False,1,0,10000.0,0.0,1,0,1,0,0.0,0.0,0,0.0003351308027168637,0.0,True,True,8,False,1,1.0,peripheral,0.2,1.0,in=1/10000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.13550359676243048,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.220299,Оборот 10000 (+0.136); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004180097100,1,False,3,3,104854.0,47800.0,5,7,1,1,5000.0,0.04768535296698266,1,0.0008498068840500085,0.4558719743643542,True,False,0,True,6,0.3333333333333333,peripheral,0.4,1.0,in=3/104854 KZT; out=3/47800 KZT; tx=5/7; d=1; недостаточно признаков других ролей,0.17560096593862096,0.08143376716923444,0.05578858913022596,0.039397430255579034,0.004768535296698267,0.1,0.456989,Оборот 152654 (+0.176); связей 6 (+0.081); seed 1 (+0.056); внешних групп 1 (+0.039); 1–2д 5% (+0.005); цикл +0.10
100000004183610100,3,False,1,1,22000.0,915000.0,1,3,2,0,15000.0,0.6818181818181818,1,0.00033882827543324197,41.59090909090909,True,False,12,False,4,0.25,peripheral,0.4,1.0,in=1/22000 KZT; out=1/915000 KZT; tx=1/3; d=3; недостаточно признаков других ролей,0.20229586778509961,0.04597547187268181,0.08842282173954807,0.0,0.06818181818181818,0.0,0.404876,Оборот 937000 (+0.202); связей 2 (+0.046); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 68% (+0.068); цикл +0.00
100000004184158100,3,False,1,0,203805.0,0.0,1,0,1,0,0.0,0.0,0,0.00030197367466797836,0.0,True,False,0,False,1,1.0,terminal,0.55,1.0,in=1/203805 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.17985254607385123,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.264648,Оборот 203805 (+0.180); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004185681100,3,False,1,0,10000.0,0.0,1,0,1,0,0.0,0.0,0,0.00053212388875515,0.0,True,False,2,False,1,1.0,terminal,0.55,1.0,in=1/10000 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.13550359676243048,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.220299,Оборот 10000 (+0.136); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004186824100,1,False,2,1,451700.0,7000.0,7,1,2,0,0.0,0.0,0,0.00037975616074045786,0.015497011290679655,True,False,16,False,7,0.25,peripheral,0.4,1.0,in=2/451700 KZT; out=1/7000 KZT; tx=7/1; d=1; недостаточно признаков других ролей,0.19178732673857316,0.058014586277925204,0.08842282173954807,0.0,0.0,0.0,0.338225,Оборот 458700 (+0.192); связей 3 (+0.058); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004188160100,1,False,2,5,87862.0,133846.0,5,6,3,2,34016.0,0.387152580182559,3,0.0002952182175754432,1.5233661878855478,True,False,16,True,8,0.2727272727272727,distributor,0.8,0.6666666666666666,in=2/87862 KZT; out=5/133846 KZT; tx=5/6; d=1; рассылка многим получателям,0.18109125087368594,0.08702187941688781,0.11157717826045192,0.062443449579869886,0.0387152580182559,0.1,0.580849,Оборот 221708 (+0.181); связей 7 (+0.087); seed 3 (+0.112); внешних групп 2 (+0.062); 1–2д 39% (+0.039); цикл +0.10
100000004192107100,2,False,1,0,25000.0,0.0,1,0,2,0,0.0,0.0,0,0.0002976759061435219,0.0,True,False,2,False,1,1.0,terminal,0.55,1.0,in=1/25000 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.14898314336993435,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.266413,Оборот 25000 (+0.149); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004192865100,2,False,1,0,66666.0,0.0,1,0,1,0,0.0,0.0,0,0.0005524052982652336,0.0,True,False,27,False,1,1.0,terminal,0.55,1.0,in=1/66666 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.1634125456328517,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.248208,Оборот 66666 (+0.163); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000004193835100,0,True,1,1,47000.0,5000.0,1,1,3,1,0.0,0.0,0,0.0004671327038395367,0.10638297872340426,True,False,16,False,1,1.0,peripheral,0.4,1.0,in=1/47000 KZT; out=1/5000 KZT; tx=1/1; d=0; недостаточно признаков других ролей,0.1597574023168946,0.04597547187268181,0.11157717826045192,0.039397430255579034,0.0,0.0,0.356707,Оборот 52000 (+0.160); связей 2 (+0.046); seed 3 (+0.112); внешних групп 1 (+0.039); 1–2д 0% (+0.000); цикл +0.00
